0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.001 0.383
0.001 0.827
0.001 0.501
0.001 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.002 0.501
0.002 0.875
0.002 0.383
0.002 0.827
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.003 0.827
0.003 0.501
0.003 0.875
0.003 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.004 0.875
0.004 0.383
0.004 0.827
0.004 0.501
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.005 0.875
0.005 0.383
0.005 0.827
0.005 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.006 0.827
0.006 0.501
0.006 0.875
0.006 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.007 0.875
0.007 0.383
0.007 0.827
0.007 0.501
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.008 0.501
0.008 0.875
0.008 0.383
0.008 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.009 0.383
0.009 0.827
0.009 0.501
0.009 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
0.010 0.501
0.010 0.875
0.010 0.383
0.010 0.827
