0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.161
0.161 0.162
0.162 0.162
0.162 0.162
0.162 0.162
0.162 0.162
0.162 0.162
0.162 0.163
0.163 0.163
0.163 0.164
0.164 0.164
0.164 0.165
0.165 0.165
0.165 0.167
0.167 0.167
0.167 0.172
0.172 0.172
0.172 0.185
0.185 0.185
0.185 0.236
0.236 0.236
0.236 0.570
0.570 0.570
0.570 0.659
0.659 0.659
0.659 0.951
0.951 0.951
0.951 0.942
0.942 0.942
0.942 0.893
0.893 0.893
0.893 0.377
0.377 0.377
0.377 0.868
0.868 0.868
0.868 0.206
0.206 0.206
0.206 0.356
0.356 0.356
0.356 0.926
0.926 0.926
0.926 0.732
0.732 0.732
0.732 0.778
0.778 0.778
0.778 0.464
0.464 0.464
0.464 0.550
0.550 0.550
0.550 0.591
0.591 0.591
0.591 0.744
0.744 0.744
0.744 0.704
0.704 0.704
0.704 0.903
0.903 0.903
0.903 0.477
0.477 0.477
0.477 0.526
0.526 0.526
0.526 0.531
0.531 0.531
0.531 0.540
0.540 0.540
0.540 0.561
0.561 0.561
0.561 0.627
0.627 0.627
0.627 0.880
0.880 0.880
0.880 0.278
0.278 0.278
0.278 0.832
0.832 0.832
0.832 0.174
0.174 0.174
0.174 0.190
0.190 0.190
0.190 0.259
0.259 0.259
0.259 0.723
0.723 0.723
0.723 0.827
0.827 0.827
0.827 0.188
0.188 0.188
0.188 0.249
0.249 0.249
0.249 0.659
0.659 0.659
0.659 0.951
0.951 0.951
0.951 0.942
0.942 0.942
0.942 0.892
0.892 0.892
0.892 0.367
0.367 0.367
0.367 0.898
0.898 0.898
0.898 0.431
0.431 0.431
0.431 0.655
0.655 0.655
0.655 0.946
0.946 0.946
0.946 0.915
0.915 0.915
0.915 0.611
0.611 0.611
0.611 0.824
0.824 0.824
0.824 0.196
0.196 0.196
0.196 0.293
0.293 0.293
0.293 0.895
0.895 0.895
0.895 0.398
0.398 0.398
0.398 0.788
0.788 0.788
0.788 0.400
0.400 0.400
0.400 0.782
0.782 0.782
0.782 0.439
0.439 0.439
0.439 0.627
0.627 0.627
0.627 0.882
0.882 0.882
0.882 0.290
0.290 0.290
0.290 0.882
0.882 0.882
0.882 0.291
0.291 0.291
0.291 0.887
0.887 0.887
0.887 0.327
0.327 0.327
0.327 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.956
0.956 0.955
0.955 0.955
0.955 0.955
0.955 0.955
0.955 0.955
0.955 0.955
0.955 0.954
0.954 0.954
0.954 0.953
0.953 0.953
0.953 0.950
0.950 0.950
0.950 0.939
0.939 0.939
0.939 0.866
0.866 0.866
0.866 0.197
0.197 0.197
0.197 0.302
0.302 0.302
0.302 0.922
0.922 0.922
0.922 0.685
0.685 0.685
0.685 0.947
0.947 0.947
0.947 0.925
0.925 0.925
0.925 0.727
0.727 0.727
0.727 0.804
0.804 0.804
0.804 0.297
0.297 0.297
0.297 0.906
0.906 0.906
0.906 0.515
0.515 0.515
0.515 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.516
0.516 0.517
0.517 0.517
0.517 0.517
0.517 0.517
0.517 0.517
0.517 0.517
0.517 0.517
0.517 0.517
0.517 0.518
0.518 0.518
0.518 0.518
0.518 0.518
0.518 0.519
0.519 0.519
0.519 0.519
0.519 0.519
0.519 0.520
0.520 0.520
0.520 0.521
0.521 0.521
0.521 0.523
0.523 0.523
0.523 0.526
0.526 0.526
0.526 0.530
0.530 0.530
0.530 0.539
0.539 0.539
0.539 0.558
0.558 0.558
0.558 0.616
0.616 0.616
0.616 0.844
0.844 0.844
0.844 0.157
0.157 0.157
0.157 0.158
0.158 0.158
0.158 0.158
0.158 0.158
0.158 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.159
0.159 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
0.160 0.160
