0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.514
0.514 0.514
0.514 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.515
0.515 0.515
0.515 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.160
0.160 0.160
0.160 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.516
0.516 0.516
0.516 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.517
0.517 0.517
0.517 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.517
0.517 0.517
0.517 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.517
0.517 0.517
0.517 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.517
0.517 0.517
0.517 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.518
0.518 0.518
0.518 0.956
0.956 0.956
0.956 0.161
0.161 0.161
0.161 0.518
0.518 0.518
0.518 0.956
0.956 0.956
0.956 0.162
0.162 0.162
0.162 0.519
0.519 0.519
0.519 0.956
0.956 0.956
0.956 0.162
0.162 0.162
0.162 0.520
0.520 0.520
0.520 0.956
0.956 0.956
0.956 0.162
0.162 0.162
0.162 0.520
0.520 0.520
0.520 0.955
0.955 0.955
0.955 0.163
0.163 0.163
0.163 0.522
0.522 0.522
0.522 0.955
0.955 0.955
0.955 0.164
0.164 0.164
0.164 0.524
0.524 0.524
0.524 0.955
0.955 0.955
0.955 0.165
0.165 0.165
0.165 0.527
0.527 0.527
0.527 0.954
0.954 0.954
0.954 0.167
0.167 0.167
0.167 0.532
0.532 0.532
0.532 0.953
0.953 0.953
0.953 0.171
0.171 0.171
0.171 0.542
0.542 0.542
0.542 0.950
0.950 0.950
0.950 0.181
0.181 0.181
0.181 0.568
0.568 0.568
0.568 0.940
0.940 0.940
0.940 0.217
0.217 0.217
0.217 0.652
0.652 0.652
0.652 0.869
0.869 0.869
0.869 0.435
0.435 0.435
0.435 0.941
0.941 0.941
0.941 0.212
0.212 0.212
0.212 0.640
0.640 0.640
0.640 0.882
0.882 0.882
0.882 0.398
0.398 0.398
0.398 0.917
0.917 0.917
0.917 0.290
0.290 0.290
0.290 0.788
0.788 0.788
0.788 0.639
0.639 0.639
0.639 0.883
0.883 0.883
0.883 0.396
0.396 0.396
0.396 0.916
0.916 0.916
0.916 0.294
0.294 0.294
0.294 0.795
0.795 0.795
0.795 0.623
0.623 0.623
0.623 0.899
0.899 0.899
0.899 0.347
0.347 0.347
0.347 0.868
0.868 0.868
0.868 0.440
0.440 0.440
0.440 0.943
0.943 0.943
0.943 0.205
0.205 0.205
0.205 0.624
0.624 0.624
0.624 0.899
0.899 0.899
0.899 0.349
0.349 0.349
0.349 0.870
0.870 0.870
0.870 0.434
0.434 0.434
0.434 0.940
0.940 0.940
0.940 0.214
0.214 0.214
0.214 0.645
0.645 0.645
0.645 0.877
0.877 0.877
0.877 0.413
0.413 0.413
0.413 0.928
0.928 0.928
0.928 0.255
0.255 0.255
0.255 0.728
0.728 0.728
0.728 0.759
0.759 0.759
0.759 0.701
0.701 0.701
0.701 0.803
0.803 0.803
0.803 0.606
0.606 0.606
0.606 0.914
0.914 0.914
0.914 0.301
0.301 0.301
0.301 0.806
0.806 0.806
0.806 0.599
0.599 0.599
0.599 0.920
0.920 0.920
0.920 0.283
0.283 0.283
0.283 0.776
0.776 0.776
0.776 0.665
0.665 0.665
0.665 0.853
0.853 0.853
0.853 0.481
0.481 0.481
0.481 0.956
0.956 0.956
0.956 0.162
0.162 0.162
0.162 0.520
0.520 0.520
0.520 0.956
0.956 0.956
0.956 0.162
0.162 0.162
0.162 0.521
0.521 0.521
0.521 0.955
0.955 0.955
0.955 0.163
0.163 0.163
0.163 0.522
0.522 0.522
0.522 0.955
0.955 0.955
0.955 0.164
0.164 0.164
0.164 0.524
0.524 0.524
0.524 0.955
0.955 0.955
0.955 0.165
0.165 0.165
0.165 0.527
0.527 0.527
0.527 0.954
0.954 0.954
0.954 0.167
0.167 0.167
0.167 0.533
0.533 0.533
0.533 0.953
0.953 0.953
0.953 0.171
0.171 0.171
0.171 0.544
0.544 0.544
0.544 0.950
0.950 0.950
0.950 0.183
0.183 0.183
0.183 0.571
0.571 0.571
0.571 0.938
0.938 0.938
